EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
7634,Kadyn,Marsh,14-Oct-22,,BI Developer,Anthony Harris,kadyn.marsh@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Engineers,28-03-1964,MA,Engineer,Female,88079,Other,Single,Fully Meets,1
7635,Valentino,Myers,29-Jan-23,24-May-23,Area Sales Manager,Michael Taylor,valentino.myers@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Retirement,Key as eye past. Three would affect about.,Sales,Wireline Construction,26-05-1990,TN,Foreman,Male,43552,Other,Divorced,Fully Meets,4
7636,Lilly,Haynes,31-May-20,,Production Technician I,Catherine Spencer,lilly.haynes@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,10-07-1977,MA,Manager,Female,15120,White,Divorced,Exceeds,4
7637,Samson,Ellis,29-Oct-21,02-Aug-22,Production Technician I,Sara Golden,samson.ellis@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Ahead onto current situation speech while.,Production       ,Field Operations,16-05-1961,MA,Technician,Female,97689,Other,Married,Fully Meets,3
7638,Piper,Guzman,24-Feb-21,29-Dec-21,IT Manager - Infra,Joseph Underwood,piper.guzman@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Involuntary,Cultural responsibility whose wear.,IT/IS,Executive,05-03-1979,MA,Manager,Male,4377,White,Single,Fully Meets,5
7639,Alaina,Jenkins,10-Oct-20,23-Jun-23,Production Technician I,John Jordan,alaina.jenkins@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Retirement,Thank person level north none analysis its.,Production       ,Project Management - Con,13-06-1974,MA,Manager,Female,77355,Black,Widowed,PIP,2
7640,Sienna,Preston,22-Jun-22,,Data Analyst,Gregory Ramirez,sienna.preston@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Unk,,IT/IS,Field Operations,24-05-1996,MA,Foreman,Female,42676,Asian,Married,Fully Meets,3
7641,Amiyah,Beasley,24-Mar-22,,Production Technician II,Kathleen Gonzalez,amiyah.beasley@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,21-02-1999,MA,Laborer,Female,34377,Black,Widowed,Fully Meets,3
7642,Stephen,Daugherty,29-Nov-19,,Software Engineer,Joshua Pittman,stephen.daugherty@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,,Software Engineering,General - Con,19-07-1956,MA,Helper,Male,48971,Asian,Widowed,Fully Meets,3
7643,Fabian,Mullins,14-Oct-22,,Production Manager,Michael Cortez,fabian.mullins@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,23-10-1972,MA,Vp,Male,15079,Asian,Married,Fully Meets,2
7644,Maggie,Rachael,15-May-23,,BI Developer,Alicia Howard,maggie.rachael@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Field Operations,14-01-1966,MA,Technician,Female,2110,Other,Divorced,Exceeds,3
7645,Monique,Buckley,15-Oct-22,17-Feb-23,Production Technician II,Christopher Cunningham,monique.buckley@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Final like human late job.,Production       ,People Services,24-05-2001,MA,Intern,Female,12265,Other,Single,Fully Meets,4
7646,Gloria,Rose,16-Aug-19,,Production Technician II,Thomas Jones,gloria.rose@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Con,23-07-1954,MA,Laborer,Male,65633,Hispanic,Divorced,Fully Meets,5
7647,Roland,Berg,31-Jul-20,27-Sep-22,Production Technician II,Kathleen Bowen,roland.berg@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Voluntary,Different down happen near impact.,Production       ,Aerial,09-10-1943,MA,Lineman,Male,25557,White,Single,Fully Meets,4
7648,Hayley,Keller,17-Mar-21,08-Sep-22,BI Director,Megan Hart,hayley.keller@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Retirement,Maintain which memory born.,IT/IS,Field Operations,11-02-1989,MA,Technician,Female,30960,Asian,Divorced,Fully Meets,2
7649,Darryl,Ponce,02-Jan-23,18-Jun-23,Production Technician I,Elizabeth Scott,darryl.ponce@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Resignation,Near fine four help likely. Because wrong nor.,Production       ,Aerial,23-02-1991,MA,Technician,Female,34876,White,Divorced,Fully Meets,5
7650,Fatima,Pennington,10-Apr-22,03-Apr-23,BI Developer,Mrs. Jennifer Hughes,fatima.pennington@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone C,Full-Time,Retirement,Economic its member focus growth.,IT/IS,Aerial,30-01-1961,MA,Lineman,Female,32063,Asian,Widowed,Fully Meets,3
7651,Ty,Page,18-Feb-23,,Production Technician II,Kathy York,ty.page@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,11-11-1981,MA,Laborer,Female,49310,Black,Single,Fully Meets,3
7652,Nore,Sadki,01-Jan-19,,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,15-10-1946,MA,Driver,Male,2148,Black,Widowed,PIP,4
7653,Kamila,Rosales,25-Jun-19,09-Jul-19,Production Technician I,Brittany Payne,kamila.rosales@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Resignation,Amount much food.,Production       ,Engineers,08-10-1956,MA,Engineer,Female,55931,Hispanic,Married,Exceeds,3
7654,Gerry,Friedman,16-Sep-20,,Area Sales Manager,Raymond Fields,gerry.friedman@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,Sales,Engineers,29-02-1996,NY,Project Manager,Male,10171,Black,Married,Fully Meets,5
7655,Allisson,Braun,31-Aug-20,,Production Technician I,Scott Torres,allisson.braun@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Wireline Construction,14-05-1987,MA,Administrative,Male,95247,Other,Single,PIP,2
7656,Jair,Bullock,15-Aug-20,23-Jan-21,Software Engineer,Mary Anderson,jair.bullock@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Resignation,Specific fire rate fly clearly.,Software Engineering,General - Con,08-04-1991,MA,Foreman,Female,64815,White,Widowed,Fully Meets,3
7657,Johnathan,Huerta,11-Sep-20,31-Mar-22,Production Technician I,Mercedes Cervantes,johnathan.huerta@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,May evidence race million response need I.,Production       ,Project Management - Con,29-04-1992,MA,Coordinator,Male,26846,Other,Single,Fully Meets,5
7658,Ashton,Winters,29-May-22,,Production Technician I,Matthew Smith,ashton.winters@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General - Con,14-01-1944,MA,Technician,Female,71716,Black,Married,Fully Meets,2
7659,Santiago,Rosales,16-Oct-20,,Area Sales Manager,Melissa Ray,santiago.rosales@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,,Sales,Field Operations,10-04-2001,NC,Groundman,Female,26584,Asian,Single,Fully Meets,2
7660,Damaris,Cisneros,02-Sep-22,24-May-23,Area Sales Manager,Sharon Ruiz,damaris.cisneros@bilearner.com,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Something sense information final building.,Sales,General - Con,13-11-1959,TX,Laborer,Male,93051,Other,Married,Fully Meets,5
7661,Jason,Moyer,26-Jul-22,08-Nov-22,Production Technician I,Timothy Kidd,jason.moyer@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Resignation,Themselves huge Republican well feel land.,Production       ,General - Eng,23-07-1980,MA,Administrative,Female,40426,Hispanic,Single,Needs Improvement,2
7662,Beckett,Beck,19-Nov-20,03-Nov-21,Software Engineering Manager,Mark Cole,beckett.beck@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Involuntary,Market remember too less bring simple sort.,Software Engineering,General - Con,25-04-1952,MA,Flagger,Female,69865,White,Widowed,Fully Meets,5
7663,Kamryn,Mckinney,03-Sep-19,18-Mar-22,Production Technician I,Emily King,kamryn.mckinney@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Hand ready detail same seek know toward.,Production       ,Aerial,21-08-1976,MA,Foreman,Male,26477,White,Widowed,Needs Improvement,4
7664,Celia,Mcpherson,17-Apr-21,18-Mar-22,Production Technician II,Thomas Reed,celia.mcpherson@bilearner.com,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,Stock usually public summer expert.,Production       ,Wireless,26-04-1983,MA,Foreman,Female,74469,White,Widowed,Fully Meets,5
7665,Devyn,Pace,10-Nov-22,,Production Technician II,Tabitha Cunningham,devyn.pace@bilearner.com,MSC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Wireline Construction,10-06-1975,MA,Supervisor,Male,51576,White,Widowed,Fully Meets,4
7666,Mylie,Callahan,27-Jul-22,24-Mar-23,Production Technician II,Jeff Cabrera,mylie.callahan@bilearner.com,SVG,Leave of Absence,Part-Time,Zone A,Temporary,Resignation,Teacher contain heart continue pay form short.,Production       ,General - Con,29-08-1950,MA,Locator,Female,22374,Other,Single,Exceeds,2
7667,Peter,Robertson,08-Jan-21,,Production Technician II,Casey Landry,peter.robertson@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Billable Consultants,26-07-1975,MA,Engineer,Male,2138,Asian,Married,Fully Meets,4
7668,Halle,Chan,29-Jan-20,09-Jan-21,Production Technician I,Sarah Cortez,halle.chan@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Retirement,Sell first fill vote against.,Production       ,Field Operations,11-07-1969,MA,Technician,Male,12946,Hispanic,Single,Exceeds,2
7669,Rachael,Baczenski,08-Jan-21,14-Jan-23,Production Technician I,Cody Scott,rachael.baczenski@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Along senior personal nature help crime.,Production       ,Shop (Fleet),08-04-1942,MA,Mechanic,Female,1902,White,Divorced,Fully Meets,3
7670,Makena,Benitez,20-Jul-19,,Production Technician I,Pamela Davis,makena.benitez@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,26-11-1953,MA,Foreman,Female,36490,Black,Single,Needs Improvement,4
7671,Lillianna,Hull,14-Jun-22,05-Dec-22,Production Technician I,Stacey Robles,lillianna.hull@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Resignation,Enjoy relationship page billion.,Production       ,Project Management - Con,26-10-1991,MA,Supervisor,Male,3213,White,Married,Fully Meets,2
7672,Abril,Joseph,16-Dec-18,,Production Technician I,Gregory Hall,abril.joseph@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,18-10-1978,MA,Coordinator,Female,19021,White,Widowed,Fully Meets,4
7673,Alessandra,Lee,12-Feb-20,15-Jul-22,IT Support,Lauren Douglas,alessandra.lee@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Retirement,Form law draw east through particularly.,IT/IS,Splicing,30-11-1943,MA,Splicer,Female,56684,Other,Married,Fully Meets,3
7674,Tamia,Byrd,19-Aug-19,,Production Technician II,Michelle Williams,tamia.byrd@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,25-11-1967,MA,Supervisor,Female,11079,Hispanic,Widowed,Fully Meets,3
7675,Maximilian,Moyer,19-Oct-21,10-Sep-22,Network Engineer,Nicole Sosa,maximilian.moyer@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Retirement,Window paper dark power knowledge must current.,Production       ,Field Operations,16-09-1987,MA,Engineer,Male,59893,Other,Divorced,Fully Meets,5
7676,Yasmin,Warren,04-Jul-21,,Production Technician II,Jorge Cunningham,yasmin.warren@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,11-01-1971,MA,Laborer,Male,38175,Hispanic,Single,Fully Meets,3
7677,Tripp,Blake,11-Nov-21,01-Aug-22,Production Technician I,Angelica Vazquez,tripp.blake@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone B,Temporary,Retirement,Left how maintain structure these enter kitchen.,Production       ,General - Con,29-10-1967,MA,Laborer,Female,57276,Hispanic,Single,PIP,3
7678,Nickolas,Davila,09-Nov-18,10-Oct-21,Shared Services Manager,Debra Morales,nickolas.davila@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Voluntary,Each wish foot person morning per significant.,Software Engineering,General - Con,05-04-1992,MA,Clerk,Male,64122,Hispanic,Divorced,Fully Meets,3
7679,Alana,Castro,24-Oct-21,,Principal Data Architect,Deborah Bell,alana.castro@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,,IT/IS,General - Con,30-05-1954,MA,Lineman,Female,70578,Hispanic,Single,PIP,3
7680,Vanessa,James,28-May-21,,Sr. Network Engineer,Bryan Ramos,vanessa.james@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,Splicing,29-07-1950,CT,Splicer,Male,68952,White,Widowed,Fully Meets,3
7681,Fernando,Mcconnell,27-Dec-18,,Software Engineer,Teresa Lopez,fernando.mcconnell@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Software Engineering,Field Operations,20-01-1977,MA,Operator,Female,93329,Asian,Widowed,Fully Meets,3
7682,Jordin,Alexander,15-Jul-21,29-Sep-21,Production Technician II,Joshua Foster,jordin.alexander@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Improve himself side.,Production       ,Engineers,18-10-1963,MA,Engineer,Female,84169,Other,Widowed,Fully Meets,1
7683,Kelly,Ellis,17-Apr-20,26-Feb-22,Production Technician I,Abigail Cooper,kelly.ellis@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Voluntary,Stock about front themselves list value.,Production       ,Field Operations,25-07-1957,MA,Laborer,Female,69455,White,Divorced,Fully Meets,3
7684,Jair,Bullock,15-Aug-20,23-Jan-21,Software Engineer,Mary Anderson,jair.bullock@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Resignation,Specific fire rate fly clearly.,Software Engineering,General - Con,08-04-1991,MA,Foreman,Female,64815,White,Widowed,Fully Meets,3
7685,Patrick,Mckinney,10-Jan-22,11-May-23,Production Technician I,Cassandra Cox,patrick.mckinney@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,New out peace director fish.,Production       ,Wireline Construction,01-10-1951,MA,Foreman,Female,50781,Hispanic,Divorced,Fully Meets,3
7686,Jake,White,12-Sep-21,,Production Technician I,Dawn Mendoza,jake.white@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Project Management - Con,05-03-1976,MA,Coordinator,Male,27233,Black,Widowed,Fully Meets,4
7687,Ernest,Willis,11-Jun-19,27-Feb-22,Production Technician II,Lisa Shaw,ernest.willis@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,By small force myself team industry.,Production       ,General - Con,30-09-1943,MA,Lineman,Female,50894,Black,Single,Fully Meets,3
7688,Wyatt,Donovan,30-Mar-22,13-Apr-22,Software Engineer,Terry Durham,wyatt.donovan@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,North help rock stage someone book.,Software Engineering,Field Operations,24-02-1987,MA,Technician,Male,67106,White,Divorced,Fully Meets,3
7689,Emily,Freeman,03-Apr-22,,Area Sales Manager,Madison Kemp,emily.freeman@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Field Operations,28-01-1985,ID,Locator,Male,62350,Asian,Married,Fully Meets,2
7690,Caitlyn,Vaughan,07-Oct-22,,Production Technician I,Christopher Ball,caitlyn.vaughan@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,20-07-1988,MA,Director,Male,89622,Black,Single,Fully Meets,2
7691,Andrea,Walters,28-Dec-19,,Production Technician II,David Abbott,andrea.walters@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Shop (Fleet),20-03-1991,MA,Mechanic,Female,68155,White,Divorced,Exceeds,3
7692,Anna,Jordan,03-May-20,14-Nov-22,Sr. Network Engineer,Bill Barnes,anna.jordan@bilearner.com,PL,Leave of Absence,Contract,Zone C,Part-Time,Resignation,Environment Democrat personal design now.,IT/IS,General - Sga,15-10-1960,MA,Vp,Male,64495,Hispanic,Widowed,Fully Meets,3
7693,Frida,Livingston,10-Oct-18,25-Dec-18,Shared Services Manager,Sandra Black,frida.livingston@bilearner.com,CCDR,Active,Part-Time,Zone B,Full-Time,Voluntary,Improve center sure Mr respond for recent.,Software Engineering,General - Con,05-02-1976,MA,Project Manager,Female,20331,Black,Single,Fully Meets,3
7694,Lucy,Santos,13-Sep-22,,Production Technician I,Tracey Jackson,lucy.santos@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,Aerial,24-11-1944,MA,Coordinator,Female,26880,Other,Divorced,Exceeds,4
7695,George,Meyers,24-Aug-18,,Production Manager,David Fox,george.meyers@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,14-04-1961,MA,Groundman,Male,82947,Hispanic,Single,Fully Meets,2
7696,Aaron,Weber,06-Apr-20,24-Jul-23,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Operations,27-10-1991,IN,Technician,Male,78938,Black,Married,Exceeds,2
7697,Serenity,Montgomery,25-Mar-20,26-Apr-23,Production Technician I,Tina Munoz,serenity.montgomery@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Politics in foreign up start.,Production       ,Finance & Accounting,17-05-1955,MA,Administration,Female,24805,Other,Single,Fully Meets,5
7698,Horia,Ndzi,07-Apr-20,,Production Technician I,Charles Delacruz,horia.ndzi@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,10-05-1964,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3
7699,London,Contreras,26-Mar-19,,Production Technician II,Anna Garcia,london.contreras@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Sga,19-11-1966,MA,Lineman,Female,32240,White,Married,Exceeds,1
7700,Eve,Barker,09-Jul-23,31-Jul-23,CIO,Christopher Ayala,eve.barker@bilearner.com,WBL,Terminated for Cause,Contract,Zone A,Part-Time,Involuntary,Not budget never social yourself agreement.,IT/IS,Engineers,07-03-1963,MA,Engineer,Male,18894,Hispanic,Widowed,Fully Meets,3
7701,Jasmine,Rogers,25-Dec-20,04-Oct-21,Area Sales Manager,Joseph Rivas,jasmine.rogers@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Involuntary,Smile most around.,Sales,Billable Consultants,24-01-1948,ID,Engineer,Male,30228,Black,Single,Fully Meets,2
7702,Emerson,Zavala,01-Mar-20,,Area Sales Manager,Brendan Melendez,emerson.zavala@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Shop (Fleet),15-11-1981,NC,Manager,Male,6085,Hispanic,Married,Fully Meets,4
7703,Makenzie,Mercer,06-Oct-21,19-May-22,Production Technician I,Carlos Miller,makenzie.mercer@bilearner.com,BPC,Leave of Absence,Part-Time,Zone B,Temporary,Resignation,Write arrive produce since.,Production       ,General - Con,18-11-1974,MA,Laborer,Male,26785,Other,Divorced,Fully Meets,1
7704,Jennifer,Medeiros,09-Mar-20,17-Oct-21,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Cup purpose hundred region similar.,Production       ,Field Operations,26-10-1983,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4
7705,Rubi,Shields,15-Oct-20,,Area Sales Manager,Martin Shelton,rubi.shields@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Unk,,Sales,Field Operations,12-06-1949,TN,Splicer,Male,80307,Asian,Single,Fully Meets,2
7706,Tanya,Leonard,17-Dec-18,21-Apr-21,IT Support,Duane Le,tanya.leonard@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Voluntary,Race state time lose.,IT/IS,Field Operations,14-08-1979,MA,Assistant,Female,28364,Asian,Single,PIP,3
7707,Abagail,Moran,24-Aug-19,,Production Technician II,Caitlin Stokes,abagail.moran@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,24-04-1992,MA,Project Manager,Female,38475,White,Single,Exceeds,4
